pickup_datetime,lati,long,Gyro,Gear,Rate,Pressure,Heartbeat,Temp,gearTime,HeartTime,GyroTime,RateTime,PressureTime,TempTime
2021-3-25 11:52:40,23.5604,120.4752,-0.2966666666666667,4,14.115,2.88,64.0,22.96,42761,42761,42760,42759,42760,42761
2021-3-25 11:52:44,23.56054,120.47528,-1.7966666666666666,1,15.24,2.7066666666666666,84.0,22.87,42765,42765,42763,42763,42763,42765
2021-3-25 11:52:49,23.5611,120.4756,-2.3225000000000002,1,18.5,3.2125,96.0,23.49,42770,42770,42769,42768,42769,42770
2021-3-25 11:52:53,23.5611,120.47557499999999,-1.855,1,20.72,1.07,129.0,23.49,42774,42774,42773,42772,42773,42774
2021-3-25 11:52:57,23.56112,120.4755,-2.284,1,21.526,0.8420000000000001,57.0,23.49,42778,42778,42777,42776,42777,42778
2021-3-25 11:53:2,23.5612,120.4755,-1.9400000000000004,1,16.35,1.77,96.0,23.23,42785,42785,42782,42781,42782,42785
2021-3-25 11:53:6,23.5612,120.47546666666666,-1.565,1,16.21,2.565,127.0,23.14,42787,42787,42785,42785,42785,42787
2021-3-25 11:53:9,23.5612,120.4754,-1.19,1,15.8575,3.36,127.0,23.4,42789,42789,42789,42788,42789,42789
2021-3-25 11:53:12,23.561475,120.475225,-0.36,3,14.9,2.72,127.0,23.49,42793,42793,42793,42792,42793,42793
2021-3-25 11:53:16,23.562,120.4747,-0.48,3,14.148,4.15,127.0,23.67,42796,42796,42796,42795,42796,42796
2021-3-25 11:53:21,23.562,120.4747,0.945,3,12.18,10.806666666666667,128.0,23.76,42802,42802,42801,42800,42801,42802
2021-3-25 11:53:27,23.562060000000002,120.4747,-0.3099999999999996,3,12.516,6.926,127.0,23.49,42810,42810,42807,42806,42807,42810
2021-3-25 11:53:32,23.5621,120.4747,-0.9179999999999999,3,13.564,4.75,96.0,24.02,42814,42814,42812,42811,42812,42814
2021-3-25 11:53:37,23.562125,120.4747,-3.388,3,13.524,2.384,53.0,24.29,42818,42818,42817,42816,42817,42818
2021-3-25 11:53:41,23.5622,120.4747,0.23750000000000004,3,12.575,4.3525,57.0,24.11,42823,42823,42822,42821,42822,42823
2021-3-25 11:53:45,23.562228571428573,120.4747,-2.4316666666666666,3,13.49,6.221666666666667,128.0,24.29,42827,42827,42826,42825,42826,42827
2021-3-25 11:53:52,23.56266,120.47511999999999,-5.3839999999999995,3,9.73,5.684,95.0,24.64,42835,42835,42832,42831,42832,42835
2021-3-25 11:53:57,23.5629,120.475425,-5.7575,3,10.254999999999999,5.3925,114.0,24.91,42838,42838,42837,42836,42837,42838
2021-3-25 11:54:1,23.5629,120.4755,-2.41,1,12.448571428571428,6.477142857142857,102.0,25.0,42842,42842,42841,42840,42841,42842
2021-3-25 11:54:11,23.563,120.4755,0.56,1,16.386666666666667,4.72,127.0,24.2,42851,42851,42851,42850,42851,42851
2021-3-25 11:54:16,23.563,120.4756,-1.68,1,18.22,4.61,128.0,24.29,42859,42859,42857,42856,42857,42859
2021-3-25 11:54:20,23.563025,120.4756,0.30000000000000004,1,18.11,3.89,128.0,24.2,42861,42861,42859,42859,42859,42861
2021-3-25 11:54:24,23.5631,120.47563333333333,0.04499999999999993,1,18.130000000000003,2.395,129.0,24.2,42865,42865,42863,42863,42863,42865
2021-3-25 11:54:27,23.563139999999997,120.4757,-2.478,1,18.61,2.3200000000000003,103.0,24.11,42869,42869,42867,42867,42867,42869
2021-3-25 11:54:32,23.563399999999998,120.4759,-2.9985714285714287,1,18.725,2.692857142857143,131.0,23.93,42874,42874,42872,42871,42872,42874
2021-3-25 11:54:38,23.563828571428573,120.4763,-3.216666666666667,1,18.56714285714286,0.9955555555555555,127.0,23.49,42880,42880,42879,42877,42879,42880
2021-3-25 11:54:45,23.5639,120.47637999999999,-1.4266666666666665,1,15.595,1.03,128.0,23.49,42889,42889,42888,42884,42888,42889
2021-3-25 11:54:50,23.5639,120.4764,2.42,1,12.436,2.838,127.0,23.67,42893,42893,42891,42890,42891,42893
2021-3-25 11:54:56,23.563914285714286,120.47641428571428,2.7985714285714285,6,10.634285714285713,5.7785714285714285,76.0,23.58,42897,42897,42896,42895,42896,42897
2021-3-25 11:55:3,23.564,120.4765,1.996,6,10.793999999999999,8.026,128.0,23.49,42904,42904,42903,42902,42903,42904
2021-3-25 11:55:8,23.564033333333334,120.4765,1.26,6,11.379999999999999,7.476666666666667,97.0,23.23,42910,42910,42908,42907,42908,42910
2021-3-25 11:55:14,23.5641,120.47655,1.565,6,11.344999999999999,7.6899999999999995,103.0,22.96,42916,42916,42914,42913,42914,42916
2021-3-25 11:55:18,23.5642,120.47672857142858,1.6857142857142857,6,11.272857142857143,6.147142857142857,128.0,23.14,42919,42919,42918,42917,42918,42919
2021-3-25 11:55:25,23.56445,120.4775,1.7560000000000002,6,10.96,6.712,127.0,23.23,42928,42928,42925,42924,42925,42928
2021-3-25 11:55:31,23.56405,120.47755000000001,1.9125,6,10.915,6.73,127.0,23.67,42933,42933,42930,42930,42930,42933
2021-3-25 11:55:35,23.564,120.4776,1.8966666666666667,6,10.604000000000001,5.946666666666667,127.0,23.93,42936,42936,42934,42934,42934,42936
2021-3-25 11:55:40,23.56399375,120.47760625,2.011875,4,10.613750000000001,3.940625,68.0,24.11,42941,42941,42940,42939,42940,42941
2021-3-25 11:55:56,23.5639,120.4777,0.35,4,14.0975,3.575,131.0,23.49,42958,42958,42956,42955,42956,42958
2021-3-25 11:56:0,23.5637,120.4776,0.30249999999999994,4,14.195,4.515000000000001,98.0,23.4,42961,42961,42960,42959,42960,42961
2021-3-25 11:56:4,23.5631,120.4773,2.53,4,14.2275,3.96,129.0,23.32,42964,42964,42964,42963,42964,42964
2021-3-25 11:56:8,23.56308,120.47728,-1.328,4,14.35,3.25,96.0,23.23,42969,42969,42968,42967,42968,42969
2021-3-25 11:56:13,23.563,120.4772,-0.6266666666666668,4,14.493333333333334,3.6266666666666665,102.0,23.05,42974,42974,42973,42972,42973,42974
2021-3-25 11:56:16,23.563,120.4772,1.24,4,14.611666666666666,4.06,77.0,23.23,42976,42976,42976,42975,42976,42976
2021-3-25 11:56:21,23.562939999999998,120.47713999999999,-0.375,4,14.950000000000001,4.359999999999999,129.0,23.32,42984,42984,42982,42981,42982,42984
2021-3-25 11:56:26,23.5629,120.4771,1.6360000000000001,4,14.89,4.054,81.0,23.32,42987,42987,42986,42985,42986,42987
2021-3-25 11:56:31,23.562849999999997,120.4771,3.9466666666666663,4,13.030000000000001,2.1766666666666667,128.0,23.05,42993,42993,42991,42990,42991,42993
2021-3-25 11:56:35,23.5628,120.477075,1.8199999999999998,4,11.754999999999999,3.5599999999999996,102.0,23.32,42996,42996,42994,42994,42994,42996
2021-3-25 11:56:39,23.5628,120.477,-0.9033333333333333,4,11.985999999999999,4.446666666666666,128.0,23.49,43000,43000,42998,42998,42998,43000
2021-3-25 11:56:44,23.562775,120.477,1.2650000000000001,4,13.86,3.4025,98.0,23.67,43005,43005,43004,43003,43004,43005
2021-3-25 11:56:48,23.562566666666665,120.47686666666667,0.254,4,14.26,4.206,127.0,23.76,43009,43009,43008,43007,43008,43009
2021-3-25 11:56:54,23.561866666666667,120.4762,-2.375,4,14.057500000000001,3.2649999999999997,128.0,23.76,43015,43015,43013,43012,43013,43015
2021-3-25 11:56:57,23.5618,120.4762,1.8940000000000001,4,13.962000000000002,3.61,128.0,23.76,43018,43018,43017,43016,43017,43018
2021-3-25 11:57:2,23.5618,120.47617500000001,0.9449999999999998,4,13.015,2.13,128.0,23.67,43023,43023,43022,43021,43022,43023
2021-3-25 11:57:6,23.561785714285715,120.4761,-2.037777777777778,4,12.24,6.2155555555555555,128.0,23.67,43027,43027,43026,43025,43026,43027
2021-3-25 11:57:13,23.5617,120.4761,0.17,4,13.512500000000001,2.1400000000000006,128.0,23.49,43038,43038,43035,43033,43035,43038
2021-3-25 11:57:18,23.56168,120.4761,0.22200000000000003,1,13.074,3.108,125.0,23.32,43039,43039,43038,43037,43038,43039
2021-3-25 11:57:23,23.5616,120.47608,0.8175,4,13.482,6.315,93.0,23.05,43044,43044,43043,43042,43043,43044
2021-3-25 11:57:28,23.5616,120.476,-0.5950000000000002,4,15.015,4.42,52.0,23.23,43049,43049,43047,43047,43047,43049
2021-3-25 11:57:32,23.561439999999997,120.47586,-1.8699999999999999,4,15.646,3.5479999999999996,128.0,23.32,43053,43053,43051,43051,43051,43053
2021-3-25 11:57:37,23.560760000000002,120.4753,0.53,2,15.166,5.5280000000000005,128.0,22.96,43059,43059,43056,43056,43056,43059
2021-3-25 11:57:42,23.5607,120.4753,0.6014285714285714,2,15.276666666666667,6.614285714285714,127.0,22.87,43063,43063,43061,43061,43061,43063
2021-3-25 11:57:47,23.56064,120.4753,0.106,2,16.770000000000003,3.8040000000000003,132.0,22.7,43070,43070,43068,43067,43068,43070
2021-3-25 11:57:52,23.5606,120.47524,-0.11000000000000001,2,17.32,2.555,130.0,22.7,43075,43075,43073,43072,43073,43075
2021-3-25 11:57:57,23.5606,120.4752,-1.315,2,17.060000000000002,1.215,98.0,22.7,43078,43078,43077,43076,43077,43078
2021-3-25 11:58:1,23.56058,120.4752,-3.518,2,16.94333333333333,1.8,96.0,22.7,43082,43082,43081,43080,43081,43082
2021-3-25 11:58:6,23.5605,120.47514,-2.286,1,20.705,5.064,127.0,23.49,43089,43089,43086,43086,43086,43089
2021-3-25 11:58:11,23.560480000000002,120.4751,-2.8049999999999997,1,22.578,5.800000000000001,128.0,23.76,43092,43092,43091,43090,43091,43092
2021-3-25 11:58:16,23.5604,120.4751,-2.97,1,23.64,1.204,128.0,23.76,43098,43098,43095,43095,43095,43098
2021-3-25 11:58:20,23.5604,120.47466666666666,-6.856666666666666,1,21.055,1.07,127.0,23.67,43101,43101,43100,43099,43100,43101
2021-3-25 11:58:23,23.560450000000003,120.4738,-10.9,1,16.049999999999997,1.0150000000000001,57.0,23.14,43105,43105,43103,43103,43103,43105
2021-3-25 11:58:27,23.5605,120.47376,-4.59,1,14.98,2.328,127.0,23.23,43109,43109,43107,43107,43107,43109
2021-3-25 11:58:32,23.5605,120.4737,-1.182,3,15.15,4.622,108.0,23.32,43113,43113,43112,43111,43112,43113
2021-3-25 11:58:36,23.5605,120.4737,0.81,3,13.144,8.83,131.0,22.87,43117,43117,43117,43116,43117,43117
2021-3-25 11:58:42,23.56055,120.47364999999999,0.6759999999999999,5,11.948,6.268,56.0,22.96,43124,43124,43122,43121,43122,43124
2021-3-25 11:58:46,23.5606,120.4736,2.25,5,12.175,5.46,129.0,23.05,43128,43128,43127,43126,43127,43128
2021-3-25 11:58:51,23.560625,120.4736,0.6066666666666667,5,13.06,4.156666666666667,127.0,23.23,43132,43132,43131,43130,43131,43132
2021-3-25 11:58:55,23.5607,120.4736,-1.9333333333333333,5,13.274000000000001,5.37,122.0,23.4,43136,43136,43134,43134,43134,43136
2021-3-25 11:58:59,23.561,120.47395,0.48333333333333334,5,12.673333333333334,5.34,103.0,23.49,43141,43141,43140,43139,43140,43141
2021-3-25 11:59:3,23.5613,120.4743,0.41,5,12.573333333333332,6.08,96.0,23.58,43143,43143,43143,43142,43143,43143
2021-3-25 11:59:9,23.5614,120.47435,0.7040000000000001,5,12.978,5.902,129.0,23.58,43151,43151,43149,43148,43149,43151
2021-3-25 11:59:13,23.5614,120.4744,1.93,5,12.99,4.8875,128.0,23.67,43155,43155,43154,43153,43154,43155
2021-3-25 11:59:17,23.561439999999997,120.4744,0.645,5,13.585,2.8249999999999997,63.0,23.76,43159,43159,43158,43157,43158,43159
2021-3-25 11:59:22,23.5615,120.4744,-1.985,5,14.455,2.1100000000000003,102.0,23.49,43163,43163,43162,43161,43162,43163
2021-3-25 11:59:26,23.561516666666666,120.47441666666667,-0.2916666666666667,2,13.433333333333334,10.806666666666667,98.0,23.4,43167,43167,43166,43165,43166,43167
2021-3-25 11:59:32,23.5619,120.47470000000001,-1.19,2,12.7625,24.0,118.75,23.49,43174,43173,43172,43171,43172,43174
2021-3-25 11:59:36,23.5622,120.4749,-0.8939999999999999,2,13.194,5.446,130.0,23.67,43177,43177,43176,43175,43176,43177
2021-3-25 11:59:41,23.5622,120.474925,1.6239999999999999,2,13.364,6.694000000000001,64.0,23.93,43182,43182,43181,43180,43181,43182
2021-3-25 11:59:45,23.56224,120.475,0.1375,2,14.035,8.085,78.0,23.67,43187,43187,43186,43185,43186,43187
2021-3-25 11:59:50,23.5623,120.475,-0.015000000000000013,2,14.25,5.2775,76.0,23.76,43191,43191,43190,43189,43190,43191
2021-3-25 11:59:54,23.562325,120.475,-1.6100000000000003,2,14.935,2.55,65.0,23.85,43195,43195,43194,43193,43194,43195
2021-3-25 11:59:58,23.5624,120.47502499999999,-0.30666666666666664,2,14.766,2.0866666666666664,128.0,23.93,43199,43199,43197,43197,43197,43199
2021-3-25 12:0:2,23.5624,120.4751,-1.7066666666666666,2,14.4,3.2800000000000002,81.0,23.93,43205,43205,43203,43202,43203,43205
2021-3-25 12:0:6,23.5624,120.4751,-2.07,2,14.654,4.48,128.0,23.67,43206,43206,43206,43205,43206,43206
2021-3-25 12:0:12,23.5631,120.4756,0.6799999999999999,2,15.870000000000001,4.0649999999999995,128.0,23.76,43212,43212,43211,43210,43211,43212
2021-3-25 12:0:15,23.5632,120.4757,-1.4666666666666668,2,16.575000000000003,4.2299999999999995,127.0,23.76,43218,43218,43217,43215,43217,43218
2021-3-25 12:0:19,23.563214285714285,120.47571428571429,-1.3323076923076922,2,16.751538461538463,3.9692307692307693,129.0,23.76,43221,43221,43220,43219,43220,43221
2021-3-25 12:0:33,23.563333333333336,120.4758,-2.405,1,18.3,4.52,122.0,23.23,43234,43234,43233,43232,43233,43234
2021-3-25 12:0:36,23.5634,120.4758,-1.9060000000000001,1,18.96,3.696,78.0,23.67,43236,43236,43235,43235,43235,43236
2021-3-25 12:0:40,23.563450000000003,120.4759,-6.24,1,18.466666666666665,2.243333333333333,128.0,23.67,43241,43241,43240,43239,43240,43241
2021-3-25 12:0:42,23.5635,120.4759,-10.94,1,18.5925,4.65,128.0,23.76,43243,43243,43243,43242,43243,43243
2021-3-25 12:0:47,23.563616666666668,120.476,-6.224285714285714,1,19.363333333333333,3.5014285714285713,81.0,23.85,43248,43248,43247,43246,43247,43248
2021-3-25 12:0:53,23.564275,120.4765,8.4,1,13.84,11.34,103.0,23.49,43256,43256,43254,43252,43254,43256
2021-3-25 12:0:57,23.5643,120.4765,8.090909090909092,6,13.384,11.183636363636364,108.0,22.96,43257,43257,43256,43256,43256,43257
2021-3-25 12:1:7,23.5643,120.4766,5.0,6,9.6625,9.62,126.0,23.14,43267,43267,43267,43266,43267,43267
2021-3-25 12:1:11,23.564325,120.4766,3.36,6,11.155000000000001,8.16,127.0,23.14,43272,43272,43271,43270,43271,43272
2021-3-25 12:1:15,23.5644,120.47662,3.36,6,11.5,5.2,55.0,23.32,43276,43276,43276,43274,43276,43276
2021-3-25 12:1:20,23.564425,120.4767,1.2633333333333332,6,11.695,5.75,102.0,23.32,43281,43281,43280,43279,43280,43281
2021-3-25 12:1:24,23.564416666666666,120.47686666666667,1.1975,6,11.796666666666667,10.715,103.0,23.32,43285,43285,43283,43283,43283,43285
2021-3-25 12:1:30,23.564,120.4777,3.17,6,10.92,8.46,102.0,23.32,43292,43292,43291,43289,43291,43292
2021-3-25 12:1:33,23.564,120.4777,3.074,6,11.115,8.280000000000001,130.0,23.32,43293,43293,43292,43292,43292,43293
2021-3-25 12:1:37,23.56398,120.47772,2.3,6,11.78,6.8999999999999995,65.0,23.85,43298,43298,43297,43296,43297,43298
2021-3-25 12:1:42,23.5639,120.4778,0.22499999999999998,6,11.754999999999999,4.4025,128.0,24.11,43303,43303,43302,43301,43302,43303
2021-3-25 12:1:46,23.5639,120.4778,-0.5683333333333335,6,11.406666666666666,4.763333333333334,96.0,23.93,43307,43307,43306,43305,43306,43307
2021-3-25 12:1:51,23.5639,120.4778,3.19,4,11.177142857142858,4.43,96.0,23.93,43312,43312,43312,43311,43312,43312
2021-3-25 12:1:58,23.5639,120.4778,0.16,5,12.24,4.79,128.0,23.85,43323,43323,43319,43318,43319,43323
2021-3-29 11:13:29,23.5645,120.4769,-2.136,1,4.6866666666666665,37.598,58.0,27.7,40410,40410,40409,40408,40409,40410
2021-3-29 11:13:34,23.5645,120.4769,2.5314285714285716,4,4.9,11.827142857142858,127.0,27.88,40416,40416,40414,40414,40414,40416
2021-3-29 11:13:42,23.5645,120.4769,5.163333333333334,6,9.228,12.13,128.0,27.51,40423,40423,40421,40421,40421,40423
2021-3-29 11:13:46,23.5645,120.4769,0.41333333333333333,6,10.7,9.11,102.0,27.88,40428,40428,40427,40426,40427,40428
2021-3-29 11:13:53,23.56432857142857,120.47712857142857,1.0859999999999999,6,10.494,10.478,128.0,27.97,40437,40437,40433,40433,40433,40437
2021-3-29 11:14:0,23.5642,120.47733333333333,2.89,6,10.655,10.092,129.0,28.24,40441,40441,40438,40438,40438,40441
2021-3-29 11:14:3,23.5642,120.4774,2.93,6,10.675,24.363333333333333,128.0,28.15,40444,40444,40443,40442,40443,40444
2021-3-29 11:14:7,23.564175,120.47742500000001,0.935,6,10.715,32.155,128.0,28.24,40448,40448,40446,40446,40446,40448
2021-3-29 11:14:11,23.5641,120.4775,1.6828571428571428,6,10.922857142857143,10.54,129.0,28.42,40452,40452,40450,40450,40450,40452
2021-3-29 11:14:18,23.5641,120.4775,0.3999999999999999,6,10.92,13.08,130.0,28.15,40461,40461,40457,40457,40457,40461
2021-3-29 11:14:22,23.5641,120.477525,0.8049999999999999,6,10.23,10.245000000000001,127.0,28.15,40463,40463,40461,40461,40461,40463
2021-3-29 11:14:26,23.5641,120.4776,0.838,5,10.155999999999999,7.602,127.0,28.42,40467,40467,40465,40465,40465,40467
2021-3-29 11:14:31,23.56402,120.47766,-0.07199999999999995,5,11.44,7.053999999999999,103.0,28.52,40472,40472,40470,40470,40470,40472
2021-3-29 11:14:36,23.5637,120.4779,-0.724,4,11.72,7.004,55.0,28.61,40477,40477,40475,40475,40475,40477
2021-3-29 11:14:41,23.563675,120.4779,-1.0833333333333333,4,11.806,18.383333333333333,128.0,28.42,40482,40482,40480,40480,40480,40482
2021-3-29 11:14:48,23.5636,120.4779,0.25,4,12.87,6.44,98.0,28.24,40487,40487,40487,40487,40487,40487
2021-3-29 11:14:52,23.56355,120.47783333333334,1.0933333333333333,4,13.263333333333334,6.17,56.0,28.33,40493,40493,40491,40491,40491,40493
2021-3-29 11:14:58,23.5633,120.47742500000001,-0.03,4,13.97,5.93,98.0,28.33,40501,40501,40497,40497,40497,40501
2021-3-29 11:15:2,23.563200000000002,120.47732,-0.44600000000000006,4,13.92,6.294,131.0,28.52,40503,40503,40501,40501,40501,40503
2021-3-29 11:15:7,23.5628,120.477,-1.1420000000000001,4,14.19,6.836,98.0,28.61,40507,40507,40506,40505,40506,40507
2021-3-29 11:15:11,23.5627,120.476925,-0.15500000000000003,4,13.9,7.4275,129.0,28.7,40514,40514,40511,40511,40511,40514
2021-3-29 11:15:18,23.562733333333334,120.4769,-1.4,4,13.35,8.01,129.0,28.42,40517,40517,40517,40517,40517,40517
2021-3-29 11:15:21,23.5626,120.4769,-0.22,4,13.375,5.49,129.0,28.61,40522,40522,40522,40521,40522,40522
2021-3-29 11:15:26,23.562575,120.476875,-3.94,4,11.24,7.17,127.0,28.97,40527,40527,40525,40525,40525,40527
2021-3-29 11:15:30,23.5625,120.4768,0.122,3,11.016,21.862000000000002,98.0,28.79,40531,40531,40529,40529,40529,40531
2021-3-29 11:15:35,23.562375,120.4767,2.456666666666667,3,13.53,23.30666666666667,128.0,28.79,40536,40536,40534,40534,40534,40536
2021-3-29 11:15:39,23.562,120.4764,3.15,3,14.4,14.21,64.0,28.88,40537,40537,40537,40537,40537,40537
2021-3-29 11:15:42,23.562,120.47637499999999,-1.62,3,14.350000000000001,43.8775,76.0,29.43,40543,40543,40542,40541,40542,40543
2021-3-29 11:15:46,23.561975,120.4763,0.32400000000000007,3,14.614,46.338,82.0,29.25,40547,40547,40546,40545,40546,40547
2021-3-29 11:15:50,23.5619,120.4763,2.2560000000000002,3,15.076,53.922000000000004,128.0,29.34,40553,40553,40551,40550,40551,40553
2021-3-29 11:15:56,23.56185,120.47625,-1.0585714285714283,3,14.62,52.55142857142857,98.0,29.34,40559,40559,40556,40555,40556,40559
2021-3-29 11:16:2,23.5618,120.4762,6.83,3,14.26,-40.22,127.0,29.25,40565,40565,40563,40561,40563,40565
2021-3-29 11:16:5,23.5618,120.4762,1.0,2,14.26,6.1,128.0,29.07,40564,40564,40564,40564,40564,40564
2021-3-29 11:16:11,23.561780000000002,120.47618,-0.22999999999999998,1,14.362,17.436666666666667,114.0,28.7,40572,40572,40570,40570,40570,40572
2021-3-29 11:16:16,23.561639999999997,120.47605,-0.427,6,15.639090909090909,23.217000000000002,78.0,28.61,40577,40577,40576,40575,40576,40577
2021-3-29 11:16:26,23.561066666666665,120.4756,-0.44399999999999995,3,15.116,6.336,96.0,28.61,40588,40588,40586,40586,40586,40588
2021-3-29 11:16:32,23.561,120.47557499999999,0.235,3,15.02,7.505000000000001,127.0,28.42,40593,40593,40591,40591,40591,40593
2021-3-29 11:16:36,23.560966666666666,120.4755,-1.105,3,15.835,6.970000000000001,78.0,28.61,40597,40597,40595,40595,40595,40597
2021-3-29 11:16:39,23.5607,120.47533333333332,-1.63,3,16.26,7.5200000000000005,129.0,28.79,40601,40601,40599,40599,40599,40601
2021-3-29 11:16:45,23.5603,120.475,-0.32499999999999996,3,15.763333333333334,7.915000000000001,98.0,28.7,40605,40605,40603,40603,40603,40605
2021-3-29 11:16:46,23.5602,120.474975,0.23,3,15.59,7.37,98.0,28.7,40607,40607,40607,40606,40607,40607
2021-3-29 11:16:50,23.560166666666664,120.4749,-1.12,3,14.99,5.35,128.0,28.79,40611,40611,40609,40609,40609,40611
2021-3-29 11:16:53,23.5601,120.4749,-1.86,3,14.946666666666667,5.13,128.0,29.07,40613,40613,40613,40612,40613,40613
2021-3-29 11:16:56,23.560125,120.47492500000001,-6.55,3,15.7,41.15,128.0,29.07,40615,40615,40615,40615,40615,40615
2021-3-29 11:17:0,23.56,120.4748,-0.0050000000000000044,1,18.172,7.6975,102.0,28.88,40621,40621,40620,40619,40620,40621
2021-3-29 11:17:5,23.56,120.4748,-0.9766666666666666,1,20.263333333333332,5.866666666666667,128.0,28.79,40626,40626,40624,40624,40624,40626
2021-3-29 11:17:8,23.559974999999998,120.474775,-2.525,1,20.835,4.675,127.0,29.25,40629,40629,40627,40627,40627,40629
2021-3-29 11:17:12,23.5599,120.4747,-5.2825,1,20.016666666666666,11.024999999999999,102.0,28.88,40633,40633,40631,40631,40631,40633
2021-3-29 11:17:18,23.560425000000002,120.473875,-1.7800000000000002,1,13.71,39.15,129.0,28.61,40641,40641,40639,40637,40639,40641
2021-3-29 11:17:22,23.5606,120.4736,-0.7,1,15.625,25.45,96.0,28.61,40643,40643,40641,40641,40641,40643
